"folderName","anyInserted","anyDeleted","getMovedSrcs","UpdatedSrcs","insertedIfConditions","deletedIfStmts","elseInserted","elseDeleted","AnythingInLineMoved","AnythingInLineUpdated","AnythingInLineDeleted","AnythingMovedIntoLine","AnythingInsertedIntoLine","EntireLineMoved","EntireLineDeleted","stringsUpdated","magicStringsReplaced","MovedBlocksInIfConditions","AddedOrUpdatedComments","InsertedAssertConditions","InsertedTryCatch","UpdatedValueAssignments","RemovedTryCatch","UpdatedFuncArguments","hasOldFile","hasNewFile","numOldFiles","numNewFiles","isDupe","error"
"3f79a3b5_4b198288","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_1c5a4b84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_bcb2d604","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","1","1","0",
"5fc1f717_7773e481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_0f76f807","50","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","4","0","0","1","1","1","1","0",
"5fc1f717_1355a71d","0","21","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_6b623e16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"1f769fc5_da873c61","29","12","20","18","0","0","0","0","4","1","0","5","0","0","0","0","0","0","6","0","2","0","0","0","1","1","1","1","0",
"9fdfeff1_2602fdbb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_ec7f67dc","0","114","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_3e92fe4c","0","5","94","2","0","0","0","0","1","0","0","4","7","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_acdb037b","0","0","20","0","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_041a3f16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_fceb1ead","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_a5bbbfe2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_22cf2e2a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_531faf6f","18","5","49","0","0","0","0","0","5","0","0","14","3","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_ebd48ebf","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_69bc4e05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_e8435c6b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_63cb0172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_aa306c08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_045efa11","6","53","47","1","0","0","0","1","0","0","1","6","6","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_dac72166","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_6b462f53","3","62","7","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","1","1","0",
"3f79a3b5_c7ad9ea3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_25734f82","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"bfdaf3ff_79bc2205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_38a1bbaa","0","7","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"bfdaf3ff_9f3731e4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_ab3932d7","0","1","9","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_4fc21636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_633a3c99","12","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_945c4bee","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_d88a7862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"bfdaf3ff_19e95619","5","28","6","4","0","0","0","0","0","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_2632b4c0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_7d156848","2","47","26","2","0","1","0","4","1","0","0","13","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_081a2016","7","45","471","4","1","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"9fdfeff1_86863713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_e726c116","0","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_2fd98af3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_d50c2e44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_6d30b253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_540af0d1","0","79","236","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"9fdfeff1_8a7ec867","1","2","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","1","1","1","1","0",
"3f79a3b5_77fca6bb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_d5efa8ae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_181397b7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_4bb52631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_79b8a529","10","29","21","9","0","0","0","1","3","1","0","4","10","1","0","0","0","0","1","0","0","4","0","0","1","1","1","1","0",
"5fc1f717_e6481f88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_dbc3f537","21","18","14","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_9699ee6d","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_9f2a5a7c","0","7","0","8","0","0","0","0","0","1","0","0","0","0","0","10","0","0","8","0","0","8","0","0","1","1","1","1","0",
"9fdfeff1_6dcb5571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_651a666a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_5fb99cc2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_35ba8adf","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_cac290e9","4","29","74","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_5c870914","57","1","0","2","0","0","0","0","0","0","0","0","57","0","0","1","0","0","4","0","0","2","0","0","1","1","1","1","0",
"ffd0ebdf_fb534ae1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"ffd0ebdf_956c669d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_57c00ee1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ac287fe1","2","232","146","3","0","0","0","1","1","0","0","1","0","1","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_eff434d1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_f2148250","0","2","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_81dc4fe4","0","15","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_da9ac15f","28","62","46","3","0","0","0","0","1","1","1","4","18","0","0","0","0","0","2","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_16a00df2","14","239","54","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_84f92fc9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_7c8dbc79","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_268e987b","0","47","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_469e3464","1","0","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_cb663bee","3","62","7","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","0",
"bfdaf3ff_686d3297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_67da23e8","0","6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_a210beab","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ed223ca3","4","79","236","6","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0",
"9fdfeff1_637ebce5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_2e00abab","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_78b75a88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_71d706f0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","0","0","2","0","0","1","1","1","1","0",
"3f79a3b5_6edf1039","0","445","653","22","0","0","0","4","0","0","3","0","0","0","1","0","0","0","0","0","0","0","6","0","1","1","1","1","0",
"5fc1f717_33827051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"ffd0ebdf_0d406235","10","0","6","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_4ae4040f","6","27","8","1","0","0","0","0","0","0","2","0","4","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_e426c4cb","3","45","471","4","1","0","0","0","10","0","2","11","4","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"3f79a3b5_33236608","0","76","47","4","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_996c6637","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_4f9f3450","0","11","8","1","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ef145d43","0","35","396","3","0","0","0","0","1","0","0","12","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"9fdfeff1_d113e9ff","0","8","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_3c676a28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_6651cf62","0","23","117","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_f8ca764d","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","1","1","0",
"bfdaf3ff_d8f66f90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_f940150a","0","6","1","3","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_e23215f2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_bb7bbc78","0","32","5","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_13040d6b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_53180283","187","7","160","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","7","0","0","1","1","1","1","0",
"ffd0ebdf_63749d9a","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_499f2e50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_bdea3aa9","0","5","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_28796afb","0","7","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_d034f1fd","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_193febd6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_ee239abd","8","131","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","1","0","1","1","1","1","0",
"3f79a3b5_7e334160","0","22","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_a08580af","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_2815a4e5","0","35","399","3","0","0","0","0","1","0","0","10","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"9fdfeff1_91d274fc","16","21","24","5","0","0","0","0","0","0","1","2","12","0","1","0","0","0","5","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_1747a1be","53","52","44","3","0","0","0","0","1","0","0","18","1","0","0","1","0","0","2","0","0","0","0","2","1","1","1","1","0",
"9fdfeff1_e68f1a2c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_f7e686b0","2","1","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_3115c89c","50","62","0","5","0","0","0","0","0","0","1","0","50","0","1","0","0","0","0","0","2","0","0","0","1","1","1","1","0",
"3f79a3b5_b3e22f01","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_942c79b2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"1f769fc5_4bb5e0ed","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_dc09da2a","0","15","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_2fbaa0bf","4","3","11","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_1ce63646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_42b91277","0","23","379","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_6bdf0239","0","15","14","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_fcd242d1","17","5","16","2","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_ac75c2cb","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_c6115254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_73b75388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_f0a45fbb","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_c4ce97b3","0","23","5","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_507b8126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_0b4b4284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_d35dd248","33","14","0","1","0","0","0","0","0","0","0","0","33","0","0","0","0","0","2","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_569219a0","0","2","5","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_e19e09b7","18","47","134","25","0","0","0","2","1","0","0","7","36","1","0","0","0","0","3","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_dd75129a","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_5a833caa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_bfb28305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"dfd5e7cf_21c5f15b","18","1","30","6","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_8f748837","0","5","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_a67aa876","0","53","13","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_3d7ff666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_cecb201a","0","380","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0",
"9fdfeff1_06288c30","3","3","4","1","0","0","0","0","1","1","0","1","3","1","0","2","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_a290feee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_59e2ca00","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_de681ff6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_64e20b32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_14422810","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_177a6bba","0","2","1","3","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0",
"1f769fc5_fab8f82a","29","12","20","18","0","0","0","0","2","0","0","11","18","1","0","0","0","0","6","0","2","0","0","0","1","1","1","1","0",
"9fdfeff1_d3e4f210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_0dce8859","0","2","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","1","1","1","0",
"9fdfeff1_7cfb0e78","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_14e232d6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_dbb16446","1","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_e23302aa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_e63715fe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"ffb9cba7_9563b8dc","19","13","426","1","0","0","0","0","2","0","2","6","11","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_67a3d59d","16","2","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_029d9856","2","13","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0",
"9fdfeff1_7ab72088","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_f6900899","0","246","508","20","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_3059e459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
